,,,,,,,,
,,,,,,,,
Connecticut 2011 Cohort Graduation Rates By District ,,,,,,,,
,,,,,,,,
,,Graduates,Non-Graduates,,,,,
,White,92.6,3.2,0.0,4.3,,,
,Male,87.0,5.9,0.0,7.1,,,
,Female,95.7,1.1,0.0,3.2,,,
,ELL,100.0,0.0,0.0,0.0,,,
,Non-ELL,90.7,3.8,0.0,5.5,,,
,Eligible For Lunch,63.0,14.8,0.0,22.2,,,
,Not Eligible For Lunch,92.7,3.0,0.0,4.3,,,
,Special Education,72.3,14.9,0.0,12.8,,,
,Non-Special Education,93.1,2.4,0.0,4.5,,,
Stafford School District,All Students,75.6,11.9,0.0,12.6,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,77.1,12.2,0.0,10.7,,,
,Asian American ,83.3,0.0,0.0,16.7,,,
,Black,*,*,*,*,,,
,White,77.0,12.3,0.0,10.7,,,
,Male,67.6,14.7,0.0,17.6,,,
,Female,83.6,9.0,0.0,7.5,,,
,ELL,*,*,*,*,,,
,Non-ELL,75.4,11.9,0.0,12.7,,,
,Eligible For Lunch,65.2,13.0,0.0,21.7,,,
,Not Eligible For Lunch,77.7,11.6,0.0,10.7,,,
,Special Education,35.7,35.7,0.0,28.6,,,
,Non-Special Education,80.2,9.1,0.0,10.7,,,
Stamford School District,All Students,85.3,7.7,0.0,7.0,,,
,Hispanic,78.8,9.7,0.0,11.6,,,
,Non-Hispanic,87.7,7.0,0.0,5.3,,,
,American Indian,*,*,*,*,,,
,Asian American ,93.8,3.1,0.0,3.1,,,
,Black,81.1,11.1,0.0,7.8,,,
,White,90.9,5.1,0.0,3.9,,,
,Male,82.2,10.5,0.0,7.2,,,
,Female,88.5,4.8,0.0,6.7,,,
,ELL,70.9,14.2,0.0,15.0,,,
,Non-ELL,87.0,7.0,0.0,6.0,,,
,Eligible For Lunch,79.3,12.5,0.0,8.2,,,
,Not Eligible For Lunch,89.2,4.6,0.0,6.1,,,
,Special Education,73.0,18.9,0.0,8.2,,,
,Non-Special Education,86.7,6.5,0.0,6.8,,,
Stonington School District,All Students,93.4,3.3,0.0,3.3,,,
,Hispanic,83.3,16.7,0.0,0.0,,,
,Non-Hispanic,93.7,2.9,0.0,3.4,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,94.4,3.1,0.0,2.6,,,
,Male,95.3,1.9,0.0,2.8,,,
,Female,91.4,4.8,0.0,3.8,,,
,ELL,*,*,*,*,,,
,Non-ELL,93.8,3.3,0.0,2.9,,,
,Eligible For Lunch,77.3,9.1,0.0,13.6,,,
,Not Eligible For Lunch,95.3,2.6,0.0,2.1,,,
,Special Education,71.4,21.4,0.0,7.1,,,
,Non-Special Education,96.7,0.5,0.0,2.7,,,
Stratford School District,All Students,88.1,4.5,0.0,7.4,,,
,Hispanic,85.0,5.3,0.0,9.7,,,
,Non-Hispanic,88.9,4.3,0.0,6.8,,,
,American Indian,*,*,*,*,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,84.9,6.8,0.0,8.2,,,
,White,90.2,3.3,0.0,6.5,,,
,Male,83.9,6.2,0.0,9.9,,,
,Female,91.9,2.9,0.0,5.2,,,
,ELL,95.7,4.3,0.0,0.0,,,
,Non-ELL,87.8,4.5,0.0,7.7,,,
,Eligible For Lunch,85.0,5.8,0.0,9.2,,,
,Not Eligible For Lunch,89.5,3.9,0.0,6.6,,,
,Special Education,62.9,24.2,0.0,12.9,,,
,Non-Special Education,91.1,2.1,0.0,6.7,,,
Suffield School District,All Students,94.9,4.2,0.0,0.9,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,94.8,4.2,0.0,0.9,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,94.6,4.4,0.0,1.0,,,
,Male,90.3,7.5,0.0,2.2,,,
,Female,98.4,1.6,0.0,0.0,,,
,Non-ELL,94.9,4.2,0.0,0.9,,,
,Eligible For Lunch,72.7,18.2,0.0,9.1,,,
,Not Eligible For Lunch,96.1,3.4,0.0,0.5,,,
,Special Education,92.3,7.7,0.0,0.0,,,
,Non-Special Education,95.0,4.0,0.0,1.0,,,
Thomaston School District,All Students,91.4,2.9,0.0,5.7,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,91.1,3.0,0.0,5.9,,,
,American Indian,*,*,*,*,,,
,White,92.0,2.0,0.0,6.0,,,
,Male,90.9,5.5,0.0,3.6,,,
,Female,92.0,0.0,0.0,8.0,,,
,ELL,*,*,*,*,,,
,Non-ELL,91.3,2.9,0.0,5.8,,,
,Eligible For Lunch,73.3,6.7,0.0,20.0,,,
,Not Eligible For Lunch,94.4,2.2,0.0,3.3,,,
,Special Education,80.8,7.7,0.0,11.5,,,
,Non-Special Education,94.9,1.3,0.0,3.8,,,
Thompson School District,All Students,88.4,1.1,0.0,10.5,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,88.0,1.1,0.0,10.9,,,
,White,88.0,1.1,0.0,10.9,,,
,Male,81.8,2.3,0.0,15.9,,,
,Female,94.1,0.0,0.0,5.9,,,
,Non-ELL,88.4,1.1,0.0,10.5,,,
,Eligible For Lunch,62.5,0.0,0.0,37.5,,,
,Not Eligible For Lunch,93.7,1.3,0.0,5.1,,,
,Special Education,50.0,0.0,0.0,50.0,,,
,Non-Special Education,91.0,1.1,0.0,7.9,,,
Tolland School District,All Students,92.4,7.1,0.0,0.4,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,92.4,7.2,0.0,0.4,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,92.2,7.4,0.0,0.5,,,
,Male,89.5,10.5,0.0,0.0,,,
,Female,95.5,3.6,0.0,0.9,,,
,Non-ELL,92.4,7.1,0.0,0.4,,,
,Eligible For Lunch,*,*,*,*,,,
,Not Eligible For Lunch,92.3,7.2,0.0,0.5,,,
,Special Education,75.0,25.0,0.0,0.0,,,
,Non-Special Education,93.8,5.8,0.0,0.5,,,
Torrington School District,All Students,77.4,7.1,0.0,15.5,,,
,Hispanic,60.0,5.7,0.0,34.3,,,
,Non-Hispanic,79.8,7.3,0.0,12.9,,,
,American Indian,*,*,*,*,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,82.4,0.0,0.0,17.6,,,
,White,79.4,7.6,0.0,13.0,,,
,Male,74.4,9.0,0.0,16.7,,,
,Female,81.1,4.7,0.0,14.2,,,
,ELL,61.5,0.0,0.0,38.5,,,
,Non-ELL,78.1,7.4,0.0,14.4,,,
,Eligible For Lunch,54.2,13.9,0.0,31.9,,,
,Not Eligible For Lunch,85.3,4.7,0.0,10.0,,,
,Special Education,53.1,21.9,0.0,25.0,,,
,Non-Special Education,80.5,5.2,0.0,14.3,,,
Trumbull School District,All Students,97.8,1.4,0.0,0.8,,,
,Hispanic,96.6,0.0,0.0,3.4,,,
,Non-Hispanic,97.9,1.5,0.0,0.6,,,
,Asian American ,96.0,4.0,0.0,0.0,,,
,Black,100.0,0.0,0.0,0.0,,,
,White,97.8,1.4,0.0,0.7,,,
,Male,97.8,2.2,0.0,0.0,,,
,Female,97.9,0.7,0.0,1.4,,,
,ELL,*,*,*,*,,,
,Non-ELL,97.8,1.4,0.0,0.8,,,
,Eligible For Lunch,95.2,4.8,0.0,0.0,,,
,Not Eligible For Lunch,97.9,1.2,0.0,0.8,,,
,Special Education,91.7,8.3,0.0,0.0,,,
,Non-Special Education,98.3,0.9,0.0,0.9,,,
Vernon School District,All Students,81.7,6.6,0.0,11.7,,,
,Hispanic,76.2,14.3,0.0,9.5,,,
,Non-Hispanic,82.2,5.9,0.0,11.9,,,
,American Indian,*,*,*,*,,,
,Asian American ,86.7,6.7,0.0,6.7,,,
,Black,75.8,9.1,0.0,15.2,,,
,White,83.0,5.0,0.0,11.9,,,
,Male,81.3,9.7,0.0,9.0,,,
,Female,82.1,3.8,0.0,14.1,,,
,ELL,87.5,0.0,0.0,12.5,,,
,Non-ELL,81.6,6.7,0.0,11.7,,,
,Eligible For Lunch,62.7,11.9,0.0,25.4,,,
,Not Eligible For Lunch,87.4,4.9,0.0,7.6,,,
,Special Education,56.7,26.7,0.0,16.7,,,
,Non-Special Education,84.6,4.2,0.0,11.2,,,
Wallingford School District,All Students,87.0,5.2,0.0,7.8,,,
,Hispanic,74.5,3.9,0.0,21.6,,,
,Non-Hispanic,88.2,5.3,0.0,6.5,,,
,Asian American ,89.5,5.3,0.0,5.3,,,
,Black,75.0,16.7,0.0,8.3,,,
,White,88.5,5.0,0.0,6.5,,,
,Male,83.0,8.8,0.0,8.1,,,
,Female,91.0,1.4,0.0,7.6,,,
,ELL,80.0,0.0,0.0,20.0,,,
,Non-ELL,87.2,5.3,0.0,7.5,,,
,Eligible For Lunch,69.0,9.5,0.0,21.4,,,
,Not Eligible For Lunch,88.4,4.8,0.0,6.7,,,
,Special Education,69.7,19.7,0.0,10.6,,,
,Non-Special Education,89.3,3.2,0.0,7.5,,,
Waterbury School District,All Students,65.7,4.8,0.0,29.5,,,
,Hispanic,54.8,5.1,0.0,40.1,,,
,Non-Hispanic,73.1,4.6,0.0,22.3,,,
,American Indian,37.5,12.5,0.0,50.0,,,
,Asian American ,87.5,0.0,0.0,12.5,,,
,Black,70.5,6.3,0.0,23.2,,,
,White,75.3,3.1,0.0,21.6,,,
,Male,61.8,5.6,0.0,32.6,,,
,Female,69.4,4.0,0.0,26.5,,,
,ELL,43.9,2.9,0.0,53.2,,,
,Non-ELL,69.0,5.1,0.0,25.9,,,
,Eligible For Lunch,61.9,5.5,0.0,32.6,,,
,Not Eligible For Lunch,73.8,3.4,0.0,22.8,,,
,Special Education,50.3,17.7,0.0,32.0,,,
,Non-Special Education,68.1,2.8,0.0,29.1,,,
Waterford School District,All Students,91.2,2.6,0.0,6.3,,,
,Hispanic,75.0,5.0,0.0,20.0,,,
,Non-Hispanic,92.5,2.4,0.0,5.2,,,
,American Indian,*,*,*,*,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,92.9,7.1,0.0,0.0,,,
,White,91.9,2.3,0.0,5.9,,,
,Male,89.1,3.9,0.0,7.0,,,
,Female,93.0,1.4,0.0,5.6,,,
,ELL,*,*,*,*,,,
,Non-ELL,91.1,2.6,0.0,6.3,,,
,Eligible For Lunch,72.2,11.1,0.0,16.7,,,
,Not Eligible For Lunch,92.5,2.0,0.0,5.5,,,
,Special Education,70.6,29.4,0.0,0.0,,,
,Non-Special Education,92.5,0.8,0.0,6.7,,,
Watertown School District,All Students,87.5,6.9,0.0,5.6,,,
,Hispanic,83.3,16.7,0.0,0.0,,,
,Non-Hispanic,87.6,6.6,0.0,5.8,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,88.4,6.5,0.0,5.2,,,
,Male,80.8,12.0,0.0,7.2,,,
,Female,94.3,1.6,0.0,4.1,,,
,ELL,*,*,*,*,,,
,Non-ELL,87.4,6.9,0.0,5.7,,,
,Eligible For Lunch,75.0,14.3,0.0,10.7,,,
,Not Eligible For Lunch,89.1,5.9,0.0,5.0,,,
,Special Education,54.8,29.0,0.0,16.1,,,
,Non-Special Education,92.2,3.7,0.0,4.1,,,
Westbrook School District,All Students,94.7,1.3,0.0,4.0,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,94.5,1.4,0.0,4.1,,,
,Asian American ,*,*,*,*,,,
,White,94.4,1.4,0.0,4.2,,,
,Male,93.3,2.2,0.0,4.4,,,
,Female,96.7,0.0,0.0,3.3,,,
,Non-ELL,94.7,1.3,0.0,4.0,,,
,Eligible For Lunch,*,*,*,*,,,
,Not Eligible For Lunch,95.8,0.0,0.0,4.2,,,
,Special Education,71.4,14.3,0.0,14.3,,,
,Non-Special Education,97.1,0.0,0.0,2.9,,,
West Hartford School District,All Students,90.3,4.8,0.0,4.8,,,
,Hispanic,77.5,10.0,0.0,12.5,,,
,Non-Hispanic,92.5,3.9,0.0,3.5,,,
,American Indian,*,*,*,*,,,
,Asian American ,91.9,6.5,0.0,1.6,,,
,Black,78.5,7.5,0.0,14.0,,,
,White,95.1,3.1,0.0,1.8,,,
,Male,90.2,5.7,0.0,4.0,,,
,Female,90.5,3.9,0.0,5.6,,,
,ELL,80.6,11.1,0.0,8.3,,,
,Non-ELL,90.8,4.5,0.0,4.7,,,
,Eligible For Lunch,73.8,10.0,0.0,16.2,,,
,Not Eligible For Lunch,93.4,3.9,0.0,2.7,,,
,Special Education,67.6,24.5,0.0,7.8,,,
,Non-Special Education,93.5,2.1,0.0,4.4,,,
West Haven School District,All Students,68.0,7.0,0.0,25.0,,,
,Hispanic,57.1,7.1,0.0,35.7,,,
,Non-Hispanic,71.0,6.9,0.0,22.1,,,
,American Indian,*,*,*,*,,,
,Asian American ,94.1,0.0,0.0,5.9,,,
,Black,64.6,5.3,0.0,30.1,,,
,White,72.3,8.2,0.0,19.5,,,
,Male,63.6,9.3,0.0,27.1,,,
,Female,72.8,4.5,0.0,22.8,,,
,ELL,65.2,0.0,0.0,34.8,,,
,Non-ELL,68.2,7.3,0.0,24.5,,,
,Eligible For Lunch,58.5,8.5,0.0,33.0,,,
,Not Eligible For Lunch,75.4,5.8,0.0,18.8,,,
,Special Education,52.4,21.4,0.0,26.2,,,
,Non-Special Education,69.6,5.5,0.0,24.9,,,
Weston School District,All Students,98.5,1.5,0.0,0.0,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,98.9,1.1,0.0,0.0,,,
,American Indian,*,*,*,*,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,*,*,*,*,,,
,White,98.9,1.1,0.0,0.0,,,
,Male,98.8,1.2,0.0,0.0,,,
,Female,98.2,1.8,0.0,0.0,,,
,Non-ELL,98.5,1.5,0.0,0.0,,,
,Eligible For Lunch,*,*,*,*,,,
,Not Eligible For Lunch,98.5,1.5,0.0,0.0,,,
,Special Education,84.6,15.4,0.0,0.0,,,
,Non-Special Education,99.5,0.5,0.0,0.0,,,
Westport School District,All Students,96.6,2.1,0.0,1.3,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,96.6,2.1,0.0,1.3,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,80.0,10.0,0.0,10.0,,,
,White,96.8,2.0,0.0,1.1,,,
,Male,96.5,2.3,0.0,1.2,,,
,Female,96.8,1.8,0.0,1.4,,,
,ELL,*,*,*,*,,,
,Non-ELL,96.6,2.1,0.0,1.3,,,
,Eligible For Lunch,90.0,0.0,0.0,10.0,,,
,Not Eligible For Lunch,96.8,2.2,0.0,1.1,,,
,Special Education,82.1,14.3,0.0,3.6,,,
,Non-Special Education,98.6,0.5,0.0,1.0,,,
Wethersfield School District,All Students,91.1,3.9,0.0,4.9,,,
,Hispanic,71.8,12.8,0.0,15.4,,,
,Non-Hispanic,94.0,2.6,0.0,3.4,,,
,American Indian,*,*,*,*,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,100.0,0.0,0.0,0.0,,,
,White,93.2,3.0,0.0,3.8,,,
,Male,90.1,5.3,0.0,4.6,,,
,Female,92.2,2.6,0.0,5.2,,,
,ELL,90.9,0.0,0.0,9.1,,,
,Non-ELL,91.2,4.1,0.0,4.8,,,
,Eligible For Lunch,76.9,12.8,0.0,10.3,,,
,Not Eligible For Lunch,93.2,2.6,0.0,4.1,,,
,Special Education,58.3,29.2,0.0,12.5,,,
,Non-Special Education,94.0,1.8,0.0,4.3,,,
Wilton School District,All Students,97.7,2.0,0.0,0.3,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,97.7,2.0,0.0,0.3,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,*,*,*,*,,,
,White,97.6,2.1,0.0,0.3,,,
,Male,95.7,3.7,0.0,0.6,,,
,Female,100.0,0.0,0.0,0.0,,,
,ELL,*,*,*,*,,,
,Non-ELL,97.7,2.0,0.0,0.3,,,
,Eligible For Lunch,*,*,*,*,,,
,Not Eligible For Lunch,97.7,2.0,0.0,0.3,,,
,Special Education,85.2,11.1,0.0,3.7,,,
,Non-Special Education,98.9,1.1,0.0,0.0,,,
Windham School District,All Students,61.0,17.2,0.0,21.7,,,
,Hispanic,45.7,26.1,0.0,28.3,,,
,Non-Hispanic,77.5,7.8,0.0,14.7,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,75.0,20.0,0.0,5.0,,,
,White,77.1,5.7,0.0,17.1,,,
,Male,55.9,28.0,0.0,16.1,,,
,Female,66.9,4.8,0.0,28.2,,,
,ELL,40.0,22.2,0.0,37.8,,,
,Non-ELL,65.3,16.2,0.0,18.5,,,
,Eligible For Lunch,43.0,24.2,0.0,32.9,,,
,Not Eligible For Lunch,83.9,8.5,0.0,7.6,,,
,Special Education,49.0,29.4,0.0,21.6,,,
,Non-Special Education,63.9,14.4,0.0,21.8,,,
Windsor School District,All Students,83.0,7.9,0.0,9.1,,,
,Hispanic,75.0,7.5,0.0,17.5,,,
,Non-Hispanic,84.0,8.0,0.0,8.0,,,
,American Indian,*,*,*,*,,,
,Asian American ,84.6,7.7,0.0,7.7,,,
,Black,79.8,10.6,0.0,9.6,,,
,White,90.9,3.6,0.0,5.5,,,
,Male,81.3,7.8,0.0,10.9,,,
,Female,85.1,8.1,0.0,6.8,,,
,ELL,*,*,*,*,,,
,Non-ELL,83.1,8.0,0.0,8.9,,,
,Eligible For Lunch,75.3,11.3,0.0,13.4,,,
,Not Eligible For Lunch,85.9,6.6,0.0,7.4,,,
,Special Education,64.4,26.7,0.0,8.9,,,
,Non-Special Education,85.7,5.2,0.0,9.1,,,
Windsor Locks School District,All Students,85.2,8.9,0.0,5.9,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,84.6,9.2,0.0,6.2,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,72.2,11.1,0.0,16.7,,,
,White,85.4,9.7,0.0,4.9,,,
,Male,83.3,6.9,0.0,9.7,,,
,Female,87.3,11.1,0.0,1.6,,,
,ELL,*,*,*,*,,,
,Non-ELL,84.7,9.2,0.0,6.1,,,
,Eligible For Lunch,70.8,8.3,0.0,20.8,,,
,Not Eligible For Lunch,88.3,9.0,0.0,2.7,,,
,Special Education,61.5,38.5,0.0,0.0,,,
,Non-Special Education,87.7,5.7,0.0,6.6,,,
Wolcott School District,All Students,92.5,3.5,0.0,4.0,,,
,Hispanic,100.0,0.0,0.0,0.0,,,
,Non-Hispanic,92.3,3.6,0.0,4.1,,,
,Asian American ,*,*,*,*,,,
,Black,100.0,0.0,0.0,0.0,,,
,White,92.0,3.8,0.0,4.2,,,
,Male,94.6,2.7,0.0,2.7,,,
,Female,90.4,4.4,0.0,5.3,,,
,ELL,*,*,*,*,,,
,Non-ELL,92.4,3.6,0.0,4.0,,,
,Eligible For Lunch,81.6,7.9,0.0,10.5,,,
,Not Eligible For Lunch,94.7,2.7,0.0,2.7,,,
,Special Education,73.7,26.3,0.0,0.0,,,
,Non-Special Education,94.2,1.4,0.0,4.3,,,
Regional School District 01,All Students,83.3,5.8,0.0,10.9,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,83.5,5.3,0.0,11.3,,,
,Asian American ,*,*,*,*,,,
,White,83.2,5.3,0.0,11.5,,,
,Male,76.1,9.9,0.0,14.1,,,
,Female,91.0,1.5,0.0,7.5,,,
,Non-ELL,83.3,5.8,0.0,10.9,,,
,Eligible For Lunch,64.7,17.6,0.0,17.6,,,
,Not Eligible For Lunch,86.0,4.1,0.0,9.9,,,
,Special Education,81.3,12.5,0.0,6.3,,,
,Non-Special Education,83.6,4.9,0.0,11.5,,,
Regional School District 04,All Students,88.3,1.8,0.0,9.9,,,
,Hispanic,100.0,0.0,0.0,0.0,,,
,Non-Hispanic,87.9,1.8,0.0,10.3,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,*,*,*,*,,,
,White,87.0,1.9,0.0,11.0,,,
,Male,89.7,2.1,0.0,8.2,,,
,Female,86.5,1.4,0.0,12.2,,,
,ELL,*,*,*,*,,,
,Non-ELL,88.2,1.8,0.0,10.1,,,
,Eligible For Lunch,50.0,0.0,0.0,50.0,,,
,Not Eligible For Lunch,91.7,1.9,0.0,6.4,,,
,Special Education,69.6,8.7,0.0,21.7,,,
,Non-Special Education,91.2,0.7,0.0,8.1,,,
Regional School District 05,All Students,92.4,3.4,0.0,4.2,,,
,Hispanic,84.6,0.0,0.0,15.4,,,
,Non-Hispanic,92.7,3.5,0.0,3.8,,,
,Asian American ,100.0,0.0,0.0,0.0,,,
,Black,94.1,0.0,0.0,5.9,,,
,White,91.8,4.1,0.0,4.1,,,
,Male,88.9,5.3,0.0,5.8,,,
,Female,96.7,1.1,0.0,2.2,,,
,ELL,*,*,*,*,,,
,Non-ELL,92.4,3.4,0.0,4.2,,,
,Eligible For Lunch,60.0,13.3,0.0,26.7,,,
,Not Eligible For Lunch,93.7,3.0,0.0,3.3,,,
,Special Education,78.0,17.1,0.0,4.9,,,
,Non-Special Education,94.0,1.9,0.0,4.1,,,
Regional School District 06,All Students,88.5,1.9,0.0,9.6,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,88.2,2.0,0.0,9.8,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,88.0,2.0,0.0,10.0,,,
,Male,88.6,2.3,0.0,9.1,,,
,Female,88.3,1.7,0.0,10.0,,,
,ELL,*,*,*,*,,,
,Non-ELL,88.3,1.9,0.0,9.7,,,
,Eligible For Lunch,90.9,9.1,0.0,0.0,,,
,Not Eligible For Lunch,88.2,1.1,0.0,10.8,,,
,Special Education,86.7,0.0,0.0,13.3,,,
,Non-Special Education,88.8,2.2,0.0,9.0,,,
Regional School District 07,All Students,93.8,4.8,0.0,1.4,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,93.7,4.9,0.0,1.5,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,93.5,5.0,0.0,1.5,,,
,Male,93.8,5.2,0.0,1.0,,,
,Female,93.8,4.5,0.0,1.8,,,
,ELL,*,*,*,*,,,
,Non-ELL,93.7,4.8,0.0,1.4,,,
,Eligible For Lunch,88.2,5.9,0.0,5.9,,,
,Not Eligible For Lunch,94.2,4.7,0.0,1.0,,,
,Special Education,64.0,32.0,0.0,4.0,,,
,Non-Special Education,97.8,1.1,0.0,1.1,,,
Regional School District 08,All Students,84.6,7.9,0.0,7.5,,,
,Hispanic,66.7,0.0,0.0,33.3,,,
,Non-Hispanic,85.1,8.0,0.0,6.9,,,
,Asian American ,*,*,*,*,,,
,White,84.8,8.2,0.0,7.0,,,
,Male,80.6,9.4,0.0,10.1,,,
,Female,89.1,6.3,0.0,4.7,,,
,ELL,*,*,*,*,,,
,Non-ELL,85.0,7.5,0.0,7.5,,,
,Eligible For Lunch,45.5,18.2,0.0,36.4,,,
,Not Eligible For Lunch,86.3,7.4,0.0,6.3,,,
,Special Education,58.6,27.6,0.0,13.8,,,
,Non-Special Education,87.8,5.5,0.0,6.7,,,
Regional School District 09,All Students,95.5,4.5,0.0,0.0,,,
,Hispanic,100.0,0.0,0.0,0.0,,,
,Non-Hispanic,95.2,4.8,0.0,0.0,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,95.0,5.0,0.0,0.0,,,
,Male,92.9,7.1,0.0,0.0,,,
,Female,98.1,1.9,0.0,0.0,,,
,Non-ELL,95.5,4.5,0.0,0.0,,,
,Eligible For Lunch,*,*,*,*,,,
,Not Eligible For Lunch,95.8,4.2,0.0,0.0,,,
,Special Education,75.7,24.3,0.0,0.0,,,
,Non-Special Education,99.5,0.5,0.0,0.0,,,
Regional School District 10,All Students,95.5,2.8,0.0,1.7,,,
,Hispanic,83.3,16.7,0.0,0.0,,,
,Non-Hispanic,95.9,2.3,0.0,1.8,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,95.8,2.4,0.0,1.8,,,
,Male,95.6,2.2,0.0,2.2,,,
,Female,95.4,3.4,0.0,1.1,,,
,Non-ELL,95.5,2.8,0.0,1.7,,,
,Eligible For Lunch,100.0,0.0,0.0,0.0,,,
,Not Eligible For Lunch,95.3,2.9,0.0,1.8,,,
,Special Education,62.5,25.0,0.0,12.5,,,
,Non-Special Education,98.8,0.6,0.0,0.6,,,
Regional School District 11,All Students,71.1,5.3,0.0,23.7,,,
,Non-Hispanic,71.1,5.3,0.0,23.7,,,
,White,71.1,5.3,0.0,23.7,,,
,Male,64.3,14.3,0.0,21.4,,,
,Female,75.0,0.0,0.0,25.0,,,
,Non-ELL,71.1,5.3,0.0,23.7,,,
,Eligible For Lunch,33.3,22.2,0.0,44.4,,,
,Not Eligible For Lunch,82.8,0.0,0.0,17.2,,,
,Special Education,*,*,*,*,,,
,Non-Special Education,75.0,0.0,0.0,25.0,,,
Regional School District 12,All Students,86.0,2.2,0.0,11.8,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,85.9,2.2,0.0,12.0,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,85.4,2.2,0.0,12.4,,,
,Male,82.7,3.8,0.0,13.5,,,
,Female,90.2,0.0,0.0,9.8,,,
,ELL,*,*,*,*,,,
,Non-ELL,85.9,2.2,0.0,12.0,,,
,Eligible For Lunch,*,*,*,*,,,
,Not Eligible For Lunch,86.7,1.1,0.0,12.2,,,
,Special Education,91.7,0.0,0.0,8.3,,,
,Non-Special Education,85.2,2.5,0.0,12.3,,,
Regional School District 13,All Students,92.9,2.8,0.0,4.3,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,92.8,2.9,0.0,4.3,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,92.6,3.0,0.0,4.4,,,
,Male,93.0,4.2,0.0,2.8,,,
,Female,92.9,1.4,0.0,5.7,,,
,ELL,*,*,*,*,,,
,Non-ELL,93.5,2.9,0.0,3.6,,,
,Eligible For Lunch,*,*,*,*,,,
,Not Eligible For Lunch,93.4,2.9,0.0,3.6,,,
,Special Education,81.3,12.5,0.0,6.3,,,
,Non-Special Education,94.4,1.6,0.0,4.0,,,
Regional School District 14,All Students,95.0,3.7,0.0,1.4,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,95.3,3.7,0.0,0.9,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,95.7,3.8,0.0,0.5,,,
,Male,92.7,4.5,0.0,2.7,,,
,Female,97.2,2.8,0.0,0.0,,,
,ELL,*,*,*,*,,,
,Non-ELL,94.9,3.7,0.0,1.4,,,
,Eligible For Lunch,84.2,5.3,0.0,10.5,,,
,Not Eligible For Lunch,96.0,3.5,0.0,0.5,,,
,Special Education,88.2,11.8,0.0,0.0,,,
,Non-Special Education,95.5,3.0,0.0,1.5,,,
Regional School District 15,All Students,91.5,4.1,0.3,4.1,,,
,Hispanic,77.8,22.2,0.0,0.0,,,
,Non-Hispanic,91.9,3.7,0.3,4.2,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,91.9,3.8,0.3,4.1,,,
,Male,90.3,5.6,0.0,4.1,,,
,Female,92.8,2.6,0.5,4.1,,,
,ELL,*,*,*,*,,,
,Non-ELL,91.5,4.1,0.3,4.1,,,
,Eligible For Lunch,65.0,15.0,0.0,20.0,,,
,Not Eligible For Lunch,93.0,3.5,0.3,3.2,,,
,Special Education,73.2,19.5,2.4,4.9,,,
,Non-Special Education,93.7,2.3,0.0,4.0,,,
Regional School District 16,All Students,88.3,5.6,0.0,6.1,,,
