,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,92.9,3.2,0.0,3.9,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,93.4,2.5,0.0,4.1,,,,,,,,,
,Male,92.3,3.1,0.0,4.6,,,,,,,,,
,Female,93.8,3.1,0.0,3.1,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,92.9,3.2,0.0,4.0,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,93.6,2.4,0.0,4.0,,,,,,,,,
,Special Education,85.0,15.0,0.0,0.0,,,,,,,,,
,Non-Special Education,94.5,0.9,0.0,4.6,,,,,,,,,
Oxford School District,All Students,92.9,3.6,0.0,3.6,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,92.7,3.6,0.0,3.6,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,94.3,2.9,0.0,2.9,,,,,,,,,
,Male,90.9,6.1,0.0,3.0,,,,,,,,,
,Female,95.7,0.0,0.0,4.3,,,,,,,,,
,Non-ELL,92.9,3.6,0.0,3.6,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,93.5,2.8,0.0,3.7,,,,,,,,,
,Special Education,88.2,11.7,0.0,0.0,,,,,,,,,
,Non-Special Education,93.7,2.1,0.0,4.2,,,,,,,,,
Plainfield School District,All Students,71.7,7.8,0.4,20.1,,,,,,,,,
,Hispanic,50.0,7.1,0.0,42.9,,,,,,,,,
,Non-Hispanic,73.0,7.8,0.4,18.7,,,,,,,,,
,Asian,66.7,22.2,0.0,11.1,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,73.2,7.3,0.5,19.1,,,,,,,,,
,Male,68.9,10.0,0.8,20.2,,,,,,,,,
,Female,74.4,5.6,0.0,20.0,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,72.4,7.5,0.4,19.7,,,,,,,,,
,Eligible For Lunch,49.2,20.3,1.7,28.8,,,,,,,,,
,Not Eligible For Lunch,78.9,3.8,0.0,17.3,,,,,,,,,
,Special Education,55.6,13.8,0.0,30.6,,,,,,,,,
,Non-Special Education,74.5,6.7,0.5,18.3,,,,,,,,,
Plainville School District,All Students,88.1,2.2,0.0,9.8,,,,,,,,,
,Hispanic,82.4,0.0,0.0,17.7,,,,,,,,,
,Non-Hispanic,88.5,2.4,0.0,9.1,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,90.9,0.0,0.0,9.1,,,,,,,,,
,Black,78.6,14.2,0.0,7.1,,,,,,,,,
,White,89.1,1.6,0.0,9.3,,,,,,,,,
,Male,88.8,0.9,0.0,10.4,,,,,,,,,
,Female,87.3,3.6,0.0,9.1,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,88.0,2.2,0.0,9.8,,,,,,,,,
,Eligible For Lunch,69.0,3.5,0.0,27.6,,,,,,,,,
,Not Eligible For Lunch,90.0,2.0,0.0,8.0,,,,,,,,,
,Special Education,84.6,7.7,0.0,7.7,,,,,,,,,
,Non- Special Education,88.5,1.5,0.0,10.0,,,,,,,,,
Plymouth School District,All Students,84.8,5.1,0.0,10.1,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,84.6,5.2,0.0,10.3,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,85.0,4.5,0.0,10.5,,,,,,,,,
,Male,77.6,10.3,0.0,12.1,,,,,,,,,
,Female,90.0,1.3,0.0,8.8,,,,,,,,,
,Non-ELL,84.8,5.1,0.0,10.1,,,,,,,,,
,Eligible For Lunch,63.6,13.6,0.0,22.7,,,,,,,,,
,Not Eligible For Lunch,88.8,3.5,0.0,7.8,,,,,,,,,
,Special Education,*,*,*,*,,,,,,,,,
,Non-Special Education,88.3,2.3,0.0,9.4,,,,,,,,,
Portland School District,All Students,87.8,2.0,0.0,10.2,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,87.4,2.1,0.0,10.5,,,,,,,,,
,Black,85.7,14.2,0.0,0.0,,,,,,,,,
,White,87.5,1.1,0.0,11.4,,,,,,,,,
,Male,88.4,0.0,0.0,11.6,,,,,,,,,
,Female,87.3,3.6,0.0,9.1,,,,,,,,,
,Non-ELL,87.8,2.0,0.0,10.2,,,,,,,,,
,Eligible For Lunch,70.0,10.0,0.0,20.0,,,,,,,,,
,Not Eligible For Lunch,89.8,1.1,0.0,9.1,,,,,,,,,
,Special Education,81.8,9.1,0.0,9.1,,,,,,,,,
,Non-Special Education,88.5,1.2,0.0,10.3,,,,,,,,,
Putnam School District,All Students,67.0,11.3,0.0,21.6,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,67.0,10.6,0.0,22.3,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,65.9,10.2,0.0,23.9,,,,,,,,,
,Male,60.0,15.5,0.0,24.4,,,,,,,,,
,Female,73.1,7.7,0.0,19.2,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,67.4,10.5,0.0,22.1,,,,,,,,,
,Eligible For Lunch,59.4,21.8,0.0,18.8,,,,,,,,,
,Not Eligible For Lunch,70.8,6.2,0.0,23.1,,,,,,,,,
,Special Education,46.7,33.3,0.0,20.0,,,,,,,,,
,Non-Special Education,70.7,7.3,0.0,22.0,,,,,,,,,
Ridgefield School District,All Students,96.5,1.2,0.0,2.3,,,,,,,,,
,Hispanic,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-Hispanic,96.4,1.2,0.0,2.4,,,,,,,,,
,Asian,94.4,5.6,0.0,0.0,,,,,,,,,
,Black,100.0,0.0,0.0,0.0,,,,,,,,,
,White,96.5,1.0,0.0,2.5,,,,,,,,,
,Male,96.2,1.9,0.0,1.9,,,,,,,,,
,Female,96.8,0.5,0.0,2.7,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,96.7,1.2,0.0,2.1,,,,,,,,,
,Eligible For Lunch,100.0,0.0,0.0,0.0,,,,,,,,,
,Not Eligible For Lunch,96.4,1.2,0.0,2.4,,,,,,,,,
,Special Education,83.3,10.0,0.0,6.7,,,,,,,,,
,Non-Special Education,97.5,0.5,0.0,2.0,,,,,,,,,
Rocky Hill School District,All Students,89.6,5.2,0.0,5.2,,,,,,,,,
,Hispanic,81.8,0.0,0.0,18.2,,,,,,,,,
,Non-Hispanic,90.1,5.5,0.0,4.5,,,,,,,,,
,Asian,77.8,11.1,0.0,11.1,,,,,,,,,
,Black,100.0,0.0,0.0,0.0,,,,,,,,,
,White,91.0,5.1,0.0,4.0,,,,,,,,,
,Male,86.3,8.8,0.0,4.9,,,,,,,,,
,Female,92.7,1.8,0.0,5.5,,,,,,,,,
,ELL,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-ELL,89.4,5.3,0.0,5.3,,,,,,,,,
,Eligible For Lunch,75.0,12.5,0.0,12.5,,,,,,,,,
,Not Eligible For Lunch,90.8,4.6,0.0,4.6,,,,,,,,,
,Special Education,62.5,29.1,0.0,8.3,,,,,,,,,
,Non-Special Education,93.1,2.1,0.0,4.8,,,,,,,,,
Seymour School District,All Students,87.1,3.5,0.0,9.5,,,,,,,,,
,Hispanic,91.3,0.0,0.0,8.7,,,,,,,,,
,Non-Hispanic,86.5,3.9,0.0,9.6,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,83.3,0.0,0.0,16.7,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,86.6,4.3,0.0,9.1,,,,,,,,,
,Male,81.7,5.4,0.0,12.9,,,,,,,,,
,Female,91.7,1.9,0.0,6.5,,,,,,,,,
,Non-ELL,87.1,3.5,0.0,9.5,,,,,,,,,
,Eligible For Lunch,75.9,10.3,0.0,13.8,,,,,,,,,
,Not Eligible For Lunch,89.0,2.3,0.0,8.7,,,,,,,,,
,Special Education,66.7,11.1,0.0,22.2,,,,,,,,,
,Non-Special Education,88.0,3.1,0.0,8.9,,,,,,,,,
Shelton School District,All Students,89.2,3.4,0.0,7.4,,,,,,,,,
,Hispanic,72.4,3.5,0.0,24.1,,,,,,,,,
,Non-Hispanic,90.5,3.3,0.0,6.2,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,94.4,0.0,0.0,5.6,,,,,,,,,
,Black,90.9,0.0,0.0,9.1,,,,,,,,,
,White,90.3,3.6,0.0,6.1,,,,,,,,,
,Male,85.1,5.9,0.0,9.0,,,,,,,,,
,Female,93.9,0.5,0.0,5.6,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,89.4,3.4,0.0,7.2,,,,,,,,,
,Eligible For Lunch,75.0,12.5,0.0,12.5,,,,,,,,,
,Not Eligible For Lunch,90.7,2.4,0.0,6.9,,,,,,,,,
,Special Education,73.9,17.3,0.0,8.7,,,,,,,,,
,Non-Special Education,90.1,2.5,0.0,7.3,,,,,,,,,
Simsbury School District,All Students,94.8,3.3,0.0,1.9,,,,,,,,,
,Hispanic,92.3,7.7,0.0,0.0,,,,,,,,,
,Non-Hispanic,94.9,3.2,0.0,2.0,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,95.2,4.8,0.0,0.0,,,,,,,,,
,Black,75.0,16.6,0.0,8.3,,,,,,,,,
,White,95.4,2.7,0.0,1.9,,,,,,,,,
,Male,95.9,3.2,0.0,0.9,,,,,,,,,
,Female,93.6,3.5,0.0,3.0,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,94.8,3.3,0.0,1.9,,,,,,,,,
,Eligible For Lunch,75.0,8.3,0.0,16.7,,,,,,,,,
,Not Eligible For Lunch,95.4,3.2,0.0,1.5,,,,,,,,,
,Special Education,91.5,8.5,0.0,0.0,,,,,,,,,
,Non- Special Education,95.2,1.6,0.0,3.2,,,,,,,,,
Somers School District,All Students,90.5,4.1,0.0,5.4,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,90.3,4.1,0.0,5.5,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,91.4,3.6,0.0,5.0,,,,,,,,,
,Male,90.4,2.7,0.0,6.8,,,,,,,,,
,Female,90.5,5.4,0.0,4.1,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,90.4,4.1,0.0,5.5,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,92.1,2.1,0.0,5.7,,,,,,,,,
,Special Education,76.5,23.5,0.0,0.0,,,,,,,,,
,Non-Special Education,92.3,1.5,0.0,6.2,,,,,,,,,
Southington School District,All Students,87.4,7.1,0.0,5.5,,,,,,,,,
,Hispanic,69.0,20.6,0.0,10.3,,,,,,,,,
,Non-Hispanic,88.5,6.3,0.0,5.2,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,92.3,7.7,0.0,0.0,,,,,,,,,
,White,88.1,6.4,0.0,5.5,,,,,,,,,
,Male,84.9,10.0,0.0,5.0,,,,,,,,,
,Female,90.0,4.0,0.0,6.0,,,,,,,,,
,ELL,71.4,14.2,0.0,14.3,,,,,,,,,
,Non-ELL,87.7,7.0,0.0,5.4,,,,,,,,,
,Eligible For Lunch,56.5,19.5,0.0,23.9,,,,,,,,,
,Not Eligible For Lunch,90.5,5.8,0.0,3.7,,,,,,,,,
,Special Education,54.2,32.2,0.0,13.6,,,,,,,,,
,Non-Special Education,91.8,3.8,0.0,4.4,,,,,,,,,
South Windsor School District,All Students,92.4,2.6,0.0,5.1,,,,,,,,,
,Hispanic,93.8,0.0,0.0,6.3,,,,,,,,,
,Non-Hispanic,92.3,2.7,0.0,5.1,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,96.3,0.0,0.0,3.7,,,,,,,,,
,Black,80.8,3.9,0.0,15.4,,,,,,,,,
,White,93.2,2.5,0.0,4.3,,,,,,,,,
,Male,90.9,3.8,0.0,5.3,,,,,,,,,
,Female,94.0,1.1,0.0,4.9,,,,,,,,,
,ELL,83.3,0.0,0.0,16.7,,,,,,,,,
,Non-ELL,92.5,2.6,0.0,4.9,,,,,,,,,
,Eligible For Lunch,61.9,9.5,0.0,28.6,,,,,,,,,
,Not Eligible For Lunch,94.1,2.2,0.0,3.8,,,,,,,,,
,Special Education,75.0,17.5,0.0,7.5,,,,,,,,,
,Non-Special Education,94.3,0.9,0.0,4.8,,,,,,,,,
Stafford School District,All Students,74.4,14.0,0.8,10.9,,,,,,,,,
,Hispanic,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-Hispanic,73.4,14.5,0.8,11.3,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,72.3,15.3,0.8,11.6,,,,,,,,,
,Male,69.3,17.5,0.0,13.2,,,,,,,,,
,Female,80.3,10.6,1.5,7.6,,,,,,,,,
,Non-ELL,74.4,14.0,0.8,10.9,,,,,,,,,
,Eligible For Lunch,54.2,16.6,0.0,29.2,,,,,,,,,
,Not Eligible For Lunch,79.0,13.3,1.0,6.7,,,,,,,,,
,Special Education,31.3,37.5,6.3,25.0,,,,,,,,,
,Non-Special Education,80.5,10.6,0.0,8.9,,,,,,,,,
Stamford School District,All Students,82.2,7.0,0.0,10.8,,,,,,,,,
,Hispanic,70.7,10.0,0.0,19.3,,,,,,,,,
,Non-Hispanic,87.5,5.6,0.0,6.9,,,,,,,,,
,Asian,92.7,2.9,0.0,4.4,,,,,,,,,
,Black,78.8,11.7,0.0,9.5,,,,,,,,,
,White,92.0,2.4,0.0,5.6,,,,,,,,,
,Male,80.7,9.0,0.0,10.3,,,,,,,,,
,Female,83.9,4.8,0.0,11.3,,,,,,,,,
,ELL,54.8,14.4,0.0,30.7,,,,,,,,,
,Non-ELL,86.8,5.8,0.0,7.5,,,,,,,,,
,Eligible For Lunch,73.5,11.7,0.0,14.7,,,,,,,,,
,Not Eligible For Lunch,87.4,4.2,0.0,8.4,,,,,,,,,
,Special Education,70.2,23.0,0.0,6.7,,,,,,,,,
,Non-Special Education,83.4,5.4,0.0,11.2,,,,,,,,,
Stonington School District,All Students,90.4,3.1,0.0,6.6,,,,,,,,,
,Hispanic,92.3,7.7,0.0,0.0,,,,,,,,,
,Non-Hispanic,90.2,2.7,0.0,7.1,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,89.6,2.9,0.0,7.5,,,,,,,,,
,Male,88.9,5.1,0.0,6.1,,,,,,,,,
,Female,91.8,1.0,0.0,7.1,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,90.2,3.1,0.0,6.7,,,,,,,,,
,Eligible For Lunch,75.0,6.3,0.0,18.8,,,,,,,,,
,Not Eligible For Lunch,91.7,2.8,0.0,5.5,,,,,,,,,
,Special Education,70.0,15.0,0.0,15.0,,,,,,,,,
,Non-Special Education,92.7,1.7,0.0,5.6,,,,,,,,,
Stratford School District,All Students,88.9,3.0,0.2,7.9,,,,,,,,,
,Hispanic,77.9,6.3,0.0,15.8,,,,,,,,,
,Non-Hispanic,91.0,2.4,0.2,6.4,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,88.1,1.3,0.0,10.6,,,,,,,,,
,White,91.8,3.0,0.3,4.9,,,,,,,,,
,Male,84.4,5.4,0.3,9.9,,,,,,,,,
,Female,93.3,0.7,0.0,6.0,,,,,,,,,
,ELL,73.3,6.7,0.0,20.0,,,,,,,,,
,Non-ELL,89.3,2.9,0.2,7.6,,,,,,,,,
,Eligible For Lunch,85.5,0.6,0.6,13.2,,,,,,,,,
,Not Eligible For Lunch,90.1,3.9,0.0,6.0,,,,,,,,,
,Special Education,58.8,15.6,0.0,25.5,,,,,,,,,
,Non-Special Education,91.7,1.8,0.2,6.3,,,,,,,,,
Suffield School District,All Students,92.2,1.8,0.5,5.5,,,,,,,,,
,Hispanic,83.3,0.0,0.0,16.7,,,,,,,,,
,Non-Hispanic,92.5,1.9,0.5,5.2,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,83.3,0.0,0.0,16.7,,,,,,,,,
,White,92.6,2.0,0.5,5.0,,,,,,,,,
,Male,90.0,2.7,0.9,6.4,,,,,,,,,
,Female,94.4,0.9,0.0,4.6,,,,,,,,,
,Non-ELL,92.2,1.8,0.5,5.5,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,92.9,1.9,0.5,4.7,,,,,,,,,
,Special Education,63.6,18.1,0.0,18.2,,,,,,,,,
,Non-Special Education,95.4,0.0,0.5,4.1,,,,,,,,,
Thomaston School District,All Students,88.4,3.9,0.0,7.8,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,89.1,4.0,0.0,6.9,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,88.9,4.0,0.0,7.1,,,,,,,,,
,Male,87.8,6.1,0.0,6.1,,,,,,,,,
,Female,88.9,1.9,0.0,9.3,,,,,,,,,
,Non-ELL,88.4,3.9,0.0,7.8,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,91.6,3.2,0.0,5.3,,,,,,,,,
,Special Education,71.4,14.2,0.0,14.3,,,,,,,,,
,Non-Special Education,91.0,2.3,0.0,6.7,,,,,,,,,
Thompson School District,All Students,80.2,3.6,0.0,16.2,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,80.0,3.6,0.0,16.4,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,80.4,3.7,0.0,15.9,,,,,,,,,
,Male,69.8,6.4,0.0,23.8,,,,,,,,,
,Female,93.8,0.0,0.0,6.3,,,,,,,,,
,Non-ELL,80.2,3.6,0.0,16.2,,,,,,,,,
,Eligible For Lunch,76.5,0.0,0.0,23.5,,,,,,,,,
,Not Eligible For Lunch,80.9,4.3,0.0,14.9,,,,,,,,,
,Special Education,66.7,11.1,0.0,22.2,,,,,,,,,
,Non-Special Education,81.4,2.9,0.0,15.7,,,,,,,,,
Tolland School District,All Students,94.8,3.5,0.0,1.7,,,,,,,,,
,Hispanic,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-Hispanic,94.6,3.6,0.0,1.8,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,94.4,3.7,0.0,1.9,,,,,,,,,
,Male,92.2,6.0,0.0,1.7,,,,,,,,,
,Female,97.4,0.9,0.0,1.8,,,,,,,,,
,Non-ELL,94.8,3.5,0.0,1.7,,,,,,,,,
,Eligible For Lunch,100.0,0.0,0.0,0.0,,,,,,,,,
,Not Eligible For Lunch,94.5,3.7,0.0,1.8,,,,,,,,,
,Special Education,78.3,21.7,0.0,0.0,,,,,,,,,
,Non-Special Education,96.6,1.5,0.0,1.9,,,,,,,,,
Torrington School District,All Students,77.6,8.7,0.0,13.7,,,,,,,,,
,Hispanic,68.6,11.4,0.0,20.0,,,,,,,,,
,Non-Hispanic,78.8,8.4,0.0,12.9,,,,,,,,,
,Asian,87.5,12.5,0.0,0.0,,,,,,,,,
,Black,66.7,20.0,0.0,13.3,,,,,,,,,
,White,79.2,7.6,0.0,13.3,,,,,,,,,
,Male,72.2,11.1,0.0,16.7,,,,,,,,,
,Female,83.1,6.3,0.0,10.6,,,,,,,,,
,ELL,63.2,21.0,0.0,15.8,,,,,,,,,
,Non-ELL,78.6,7.9,0.0,13.5,,,,,,,,,
,Eligible For Lunch,55.0,18.7,0.0,26.3,,,,,,,,,
,Not Eligible For Lunch,85.1,5.4,0.0,9.5,,,,,,,,,
,Special Education,48.4,29.0,0.0,22.6,,,,,,,,,
,Non-Special Education,80.8,6.5,0.0,12.7,,,,,,,,,
Trumbull School District,All Students,94.7,1.9,0.0,3.4,,,,,,,,,
,Hispanic,92.3,3.9,0.0,3.8,,,,,,,,,
,Non-Hispanic,94.8,1.9,0.0,3.3,,,,,,,,,
,Asian,86.4,0.0,0.0,13.6,,,,,,,,,
,Black,87.0,4.4,0.0,8.7,,,,,,,,,
,White,95.6,1.8,0.0,2.6,,,,,,,,,
,Male,93.1,2.9,0.0,4.0,,,,,,,,,
,Female,96.3,1.0,0.0,2.7,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,95.0,2.0,0.0,3.0,,,,,,,,,
,Eligible For Lunch,89.5,5.3,0.0,5.3,,,,,,,,,
,Not Eligible For Lunch,94.9,1.8,0.0,3.3,,,,,,,,,
,Special Education,88.6,8.6,0.0,2.9,,,,,,,,,
,Non-Special Education,95.1,1.5,0.0,3.4,,,,,,,,,
Vernon School District,All Students,76.7,7.6,0.3,15.4,,,,,,,,,
,Hispanic,56.3,12.5,0.0,31.3,,,,,,,,,
,Non-Hispanic,77.8,7.3,0.3,14.6,,,,,,,,,
,Asian,94.7,5.3,0.0,0.0,,,,,,,,,
,Black,65.6,9.4,0.0,25.0,,,,,,,,,
,White,78.0,7.2,0.4,14.4,,,,,,,,,
,Male,78.2,7.1,0.6,14.1,,,,,,,,,
,Female,75.4,8.0,0.0,16.6,,,,,,,,,
,ELL,75.0,12.5,0.0,12.5,,,,,,,,,
,Non-ELL,76.8,7.4,0.3,15.5,,,,,,,,,
,Eligible For Lunch,57.1,11.6,0.0,31.2,,,,,,,,,
,Not Eligible For Lunch,82.7,6.3,0.4,10.6,,,,,,,,,
,Special Education,51.3,30.7,0.0,17.9,,,,,,,,,
,Non-Special Education,80.1,4.5,0.3,15.1,,,,,,,,,
Wallingford School District,All Students,88.3,4.1,0.0,7.7,,,,,,,,,
,Hispanic,71.0,12.9,0.0,16.1,,,,,,,,,
,Non-Hispanic,89.3,3.5,0.0,7.2,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,87.5,0.0,0.0,12.5,,,,,,,,,
,Black,68.8,12.5,0.0,18.8,,,,,,,,,
,White,90.1,3.3,0.0,6.6,,,,,,,,,
,Male,85.6,5.3,0.0,9.1,,,,,,,,,
,Female,91.0,2.7,0.0,6.3,,,,,,,,,
,ELL,83.3,0.0,0.0,16.7,,,,,,,,,
,Non-ELL,88.3,4.1,0.0,7.6,,,,,,,,,
,Eligible For Lunch,75.6,14.6,0.0,9.8,,,,,,,,,
,Not Eligible For Lunch,89.3,3.1,0.0,7.5,,,,,,,,,
,Special Education,79.3,15.5,0.0,5.2,,,,,,,,,
,Non-Special Education,89.4,2.6,0.0,8.0,,,,,,,,,
Waterbury School District,All Students,68.4,8.8,0.4,22.5,,,,,,,,,
,Hispanic,61.5,9.4,0.4,28.7,,,,,,,,,
,Non-Hispanic,73.2,8.3,0.3,18.2,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,69.6,0.0,0.0,30.4,,,,,,,,,
,Black,71.1,9.4,0.3,19.3,,,,,,,,,
,White,76.0,7.5,0.3,16.2,,,,,,,,,
,Male,63.5,11.5,0.7,24.3,,,,,,,,,
,Female,72.9,6.2,0.0,20.8,,,,,,,,,
,ELL,57.3,5.8,0.0,37.0,,,,,,,,,
,Non-ELL,70.0,9.2,0.4,20.5,,,,,,,,,
,Eligible For Lunch,64.6,10.0,0.6,24.8,,,,,,,,,
,Not Eligible For Lunch,74.8,6.5,0.0,18.6,,,,,,,,,
,Special Education,42.4,32.7,0.0,24.8,,,,,,,,,
,Non-Special Education,72.8,4.7,0.4,22.1,,,,,,,,,
Waterford School District,All Students,93.8,3.1,0.0,3.1,,,,,,,,,
,Hispanic,75.0,12.5,0.0,12.5,,,,,,,,,
,Non-Hispanic,94.5,2.7,0.0,2.7,,,,,,,,,
,Asian,90.9,0.0,0.0,9.1,,,,,,,,,
,Black,90.9,9.1,0.0,0.0,,,,,,,,,
,White,94.9,2.5,0.0,2.5,,,,,,,,,
,Male,94.0,2.6,0.0,3.4,,,,,,,,,
,Female,93.7,3.6,0.0,2.7,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,93.8,3.1,0.0,3.1,,,,,,,,,
,Eligible For Lunch,80.0,0.0,0.0,20.0,,,,,,,,,
,Not Eligible For Lunch,94.5,3.2,0.0,2.3,,,,,,,,,
,Special Education,68.2,27.2,0.0,4.5,,,,,,,,,
,Non-Special Education,96.6,0.5,0.0,2.9,,,,,,,,,
Watertown School District,All Students,81.7,10.8,0.0,7.5,,,,,,,,,
,Hispanic,55.6,22.2,0.0,22.2,,,,,,,,,
,Non-Hispanic,82.7,10.3,0.0,6.9,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,84.9,9.6,0.0,5.5,,,,,,,,,
,Male,75.6,17.0,0.0,7.4,,,,,,,,,
,Female,89.5,2.9,0.0,7.6,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,82.2,11.0,0.0,6.8,,,,,,,,,
,Eligible For Lunch,69.4,16.6,0.0,13.9,,,,,,,,,
,Not Eligible For Lunch,83.8,9.8,0.0,6.4,,,,,,,,,
,Special Education,60.0,27.5,0.0,12.5,,,,,,,,,
,Non-Special Education,86.0,7.5,0.0,6.5,,,,,,,,,
Westbrook School District,All Students,94.7,0.0,0.0,5.3,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,94.4,0.0,0.0,5.6,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,93.9,0.0,0.0,6.1,,,,,,,,,
,Male,95.2,0.0,0.0,4.8,,,,,,,,,
,Female,93.9,0.0,0.0,6.1,,,,,,,,,
,Non-ELL,94.7,0.0,0.0,5.3,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,94.6,0.0,0.0,5.4,,,,,,,,,
,Special Education,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-Special Education,94.3,0.0,0.0,5.7,,,,,,,,,
West Hartford,All Students,92.7,3.5,0.0,3.8,,,,,,,,,
,Hispanic,78.1,11.6,0.0,10.3,,,,,,,,,
,Non-Hispanic,97.0,1.3,0.0,1.6,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,98.6,1.2,0.0,0.2,,,,,,,,,
,Black,92.3,2.5,0.0,5.2,,,,,,,,,
,White,97.3,0.9,0.0,1.8,,,,,,,,,
,Male,90.8,3.9,0.0,5.3,,,,,,,,,
,Female,94.5,3.1,0.0,2.3,,,,,,,,,
,ELL,90.3,9.7,0.0,0.0,,,,,,,,,
,Non-ELL,92.8,3.2,0.0,3.9,,,,,,,,,
,Eligible For Lunch,85.7,7.1,0.0,7.1,,,,,,,,,
,Not Eligible For Lunch,93.8,2.9,0.0,3.3,,,,,,,,,
,Special Education,85.5,10.5,0.0,3.9,,,,,,,,,
,Non-Special Education,93.6,2.7,0.0,3.7,,,,,,,,,
West Haven School District,All Students,77.2,6.0,0.2,16.5,,,,,,,,,
,Hispanic,72.2,5.1,0.0,22.8,,,,,,,,,
,Non-Hispanic,78.4,6.2,0.3,15.1,,,,,,,,,
